run_date,sector,league,code,name,exc1,exc3,prox,a20,shD,score
2026-08-01,은행,대장(깃발),105560,KB금융,0.02661054114541435,0.12010424599844752,0.8663239074550129,273594329865.0,0.027166559438246418,80
2026-08-01,은행,대장(깃발),086790,하나금융지주,0.04083864612443795,0.046422697375904355,0.88,132709515155.0,0.015850737393795084,73
2026-08-01,은행,대장(깃발),055550,신한지주,0.008124867624202795,0.06702913058076279,0.8887908208296558,150217801330.0,-0.002122150040172077,67
2026-08-01,은행,대장(깃발),316140,우리금융지주,0.10832314708160269,0.06200619719962034,0.8096385542168675,78390269402.5,-0.0007641955868893657,60
2026-08-01,은행,대장(깃발),024110,기업은행,-0.016727855084674934,-0.023201099649467448,0.6988155668358714,25683353197.5,-0.008127553621807677,20
2026-08-01,은행,선봉,139130,iM금융지주,-0.032334022073148436,-0.06182949983388427,0.7704545454545455,10490517587.5,-0.001854045684650604,83
2026-08-01,은행,선봉,175330,JB금융지주,0.04311089523026597,0.027885591437223613,0.687012987012987,15122673480.0,-0.005371346000676416,73
2026-08-01,은행,선봉,323410,카카오뱅크,0.020935326438155835,-0.05520733434107291,0.7428571428571429,21859486705.0,-0.005792209005719286,63
2026-08-01,은행,선봉,138930,BNK금융지주,-0.16061489069611395,-0.13663105134028872,0.6581344902386117,19284337524.0,-0.003807924668331679,47
2026-08-01,은행,선봉,279570,케이뱅크,-0.038266655790142254,-0.04657887742724528,0.5657894736842105,11621657095.5,-0.015177872223794374,33
2026-08-01,자동차부품,대장(깃발),073240,금호타이어,0.43884558740623536,0.314844254095115,0.9298469387755102,63059873477.5,0.14440343987249363,100
2026-08-01,자동차부품,대장(깃발),161390,한국타이어앤테크놀로지,0.07456724597475081,0.21048450376411448,0.8622448979591837,28863373920.0,0.038648095764707735,80
2026-08-01,자동차부품,대장(깃발),012330,현대모비스,-0.038303122007920215,0.188544741001287,0.5790754257907542,178393179975.0,-0.08853298387605613,53
2026-08-01,자동차부품,대장(깃발),204320,HL만도,-0.07255194573042814,-0.10029054982645365,0.5651074589127687,32412846877.5,0.010192018394661426,47
2026-08-01,자동차부품,대장(깃발),018880,한온시스템,-0.1286822554934988,-0.12519585285675666,0.5563973063973064,18623250265.0,-0.10010492361373219,20
2026-08-01,식품,대장(깃발),271560,오리온,-0.06439345147677861,0.03165222607053868,0.8780812791472352,15007105480.0,0.005288628707556059,80
2026-08-01,식품,대장(깃발),003230,삼양식품,-0.02338502441499396,0.007173880373291072,0.7015015015015015,74508194850.0,0.052703652845326854,73
2026-08-01,식품,대장(깃발),004370,농심,0.09461861982261827,0.10744712542745309,0.6614853195164075,9061070850.0,-0.00380251639989089,67
2026-08-01,식품,대장(깃발),097950,CJ제일제당,-0.00937920652911911,-0.08031630850131018,0.7520628683693517,9874117115.0,-0.016854523901871338,60
2026-08-01,식품,대장(깃발),003380,하림지주,-0.06662468790721082,-0.17395142679550496,0.4895461499235084,5648775221.5,-0.020058584855687144,20
