run_date,sector,league,code,name,exc1,exc3,prox,a20,shD,score
2026-07-13,반도체와반도체장비,대장(깃발),000660,SK하이닉스,0.07418601779315867,0.46616083620613663,0.6176765985939069,15069853825850.0,0.03891469597875791,80
2026-07-13,반도체와반도체장비,대장(깃발),402340,SK스퀘어,0.07098020897718435,0.6906777271308433,0.5303791685701233,2213417984700.0,0.016500640919997277,67
2026-07-13,반도체와반도체장비,대장(깃발),036930,주성엔지니어링,0.006089772952727696,1.477965008814677,0.6448763250883393,497637517350.0,-0.0056735174209794,67
2026-07-13,반도체와반도체장비,대장(깃발),005930,삼성전자,0.005193769731143133,-0.13498753897559929,0.6795727636849133,10108148115800.0,-0.03129634383195978,53
2026-07-13,반도체와반도체장비,대장(깃발),403870,HPSP,-0.19793953107657627,-0.44517637961252515,0.45543478260869563,331235313640.0,-0.0011231245752721369,33
2026-07-13,반도체와반도체장비,선봉,319660,피에스케이,0.30256796613486436,0.8335498759903872,0.841002277904328,118334698895.0,0.0007195513644466015,95
2026-07-13,반도체와반도체장비,선봉,089970,브이엠,0.20986091589912845,0.8463651755206041,0.7895167895167895,76912252325.0,0.00039154970257661726,89
2026-07-13,반도체와반도체장비,선봉,095610,테스,0.23909807456695684,1.1127780331166914,0.7881606765327696,94069682145.0,0.00020375476411470684,86
2026-07-13,반도체와반도체장비,선봉,131290,티에스이,0.1421093294898443,0.7207380006105122,0.8520408163265306,29838847975.0,-0.00011821956402707388,84
2026-07-13,반도체와반도체장비,선봉,420770,기가비스,0.32563552400532814,0.6248983856544756,0.7864077669902912,25111410420.0,-2.1448096556620638e-05,83
2026-07-13,반도체와반도체장비,선봉,281820,케이씨텍,0.24934154605524703,0.5182026177629144,0.7211538461538461,32659064865.0,0.0003346725518702579,82
2026-07-13,반도체와반도체장비,선봉,031980,피에스케이홀딩스,0.13594142709853815,-0.021020523598019702,0.8098265895953757,33838806830.0,-0.0002507445912012889,75
2026-07-13,반도체와반도체장비,선봉,240810,원익IPS,-0.10310245326077508,-0.3258049751795474,0.6645367412140575,319885494915.0,0.0027691419273791103,70
2026-07-13,반도체와반도체장비,선봉,084370,유진테크,-0.0032293967438004334,-0.1770247475598204,0.6613390928725702,48811533040.0,-0.00012108152094383786,63
2026-07-13,반도체와반도체장비,선봉,064760,티씨케이,0.007425793254265262,-0.4571333327769908,0.6585365853658537,19794665875.0,-0.00027023295191033704,54
2026-07-13,반도체와반도체장비,선봉,166090,하나머티리얼즈,-0.037031492466759325,-0.45396513001201383,0.621160409556314,11865465855.0,-0.0002579647468789473,51
2026-07-13,반도체와반도체장비,선봉,067310,하나마이크론,-0.0035653659158943196,-0.10065736395256991,0.652991452991453,113075468422.5,-0.001016673455782009,51
2026-07-13,반도체와반도체장비,선봉,357780,솔브레인,-0.08519927020494503,-0.6132098752916719,0.5820754716981132,36384858875.0,-0.00010194385499836048,48
2026-07-13,반도체와반도체장비,선봉,183300,코미코,-0.1466436692122596,-0.1322224092997027,0.5718390804597702,21138433340.0,-0.0003862495715979536,38
2026-07-13,반도체와반도체장비,선봉,007660,이수페타시스,0.02977197310551613,-0.5377528435707197,0.6058394160583942,136387635230.0,-0.0029607244459199647,36
2026-07-13,반도체와반도체장비,선봉,039030,이오테크닉스,-0.1965352164369675,-0.5396291728859044,0.5770465489566613,85269206550.0,-0.00036051795310745784,34
2026-07-13,반도체와반도체장비,선봉,089030,테크윙,-0.11243743745809678,-0.54570449751474,0.5925675675675676,97827236857.5,-0.0014407691489212665,32
2026-07-13,반도체와반도체장비,선봉,440110,파두,-0.08494361610046333,-0.08712371454674522,0.5455950540958269,81006420505.0,-0.002436210718784679,31
2026-07-13,반도체와반도체장비,선봉,095340,ISC,-0.11656221274273618,-0.8161158943768003,0.5247863247863248,63169665005.0,-0.000445135810000173,24
2026-07-13,반도체와반도체장비,선봉,000990,DB하이텍,-0.1488416410148308,-0.18707219573247041,0.48026030368763556,110655630520.0,-0.0014753439216532993,22
2026-07-13,반도체와반도체장비,선봉,058470,리노공업,-0.09208748838242833,-0.7432792641537342,0.5604651162790698,102945811660.0,-0.0019095071390632513,22
2026-07-13,반도체와반도체장비,선봉,131970,두산테스나,-0.2553820885191337,-0.3094507117156931,0.4697816150330117,36701742165.0,-0.0010301860130054023,20
2026-07-13,반도체와반도체장비,선봉,042700,한미반도체,-0.21470143952823542,-0.6640050900519738,0.4823943661971831,284102626815.0,-0.007138067876579167,9
2026-07-13,전기장비,대장(깃발),298040,효성중공업,-0.041717674928612114,-0.38184596830472667,0.5622100379586672,194025431700.0,0.05277655808781348,90
2026-07-13,전기장비,대장(깃발),010120,LS ELECTRIC,-0.002196134910506742,-0.13621273630636116,0.5507462686567164,262795320495.0,0.052047986757427056,80
2026-07-13,전기장비,대장(깃발),267260,HD현대일렉트릭,-0.13406448531321136,-0.5028163828411172,0.551048951048951,173077924500.0,0.03374822908383937,57
2026-07-13,전기장비,대장(깃발),001440,대한전선,-0.08372137499184507,-0.37597696286259946,0.37285902503293805,122426599942.5,-0.13763234962922333,37
2026-07-13,전기장비,대장(깃발),178320,서진시스템,-0.3087731333694903,-0.41077929403299124,0.47118847539015607,78614840112.5,-0.013526337872080324,37
2026-07-13,전기장비,선봉,000500,가온전선,0.9360435355083252,2.9923654642167725,0.701411324604659,70194250940.85,0.025708692440029823,100
2026-07-13,전기장비,선봉,006260,LS,-0.04615735414971778,-0.2229694440656071,0.5024834437086093,71304322700.0,0.0036068154798059512,71
2026-07-13,전기장비,선봉,062040,산일전기,-0.09793229624231936,-0.11531906812575737,0.4979472140762463,70616106155.0,-0.002381476967307977,50
2026-07-13,전기장비,선봉,103590,일진전기,-0.08568834666293113,-0.5167425750796706,0.41244083840432727,27896499790.0,-0.008214953890729609,29
2026-07-13,은행,대장(깃발),105560,KB금융,0.12909433239702076,0.18024634224098604,0.9573264781491002,272541357150.0,0.040059210502453035,87
2026-07-13,은행,대장(깃발),055550,신한지주,0.0643689295449176,0.09694724693038684,0.9585172109443955,152227699315.0,0.0030308606629013968,73
2026-07-13,은행,대장(깃발),086790,하나금융지주,0.06987525235682637,0.10508914401892935,0.9629629629629629,108390150935.0,-0.00776591761598322,73
2026-07-13,은행,대장(깃발),024110,기업은행,-0.055809029999682826,-0.05709286931555311,0.7157360406091371,27935826335.0,-0.005121468535625201,37
2026-07-13,은행,대장(깃발),316140,우리금융지주,-0.024387379801617738,-0.08467816824290694,0.7518072289156627,67613301062.5,-0.011719554327565523,30
2026-07-13,은행,선봉,139130,iM금융지주,0.0033860148352312866,0.050830153321654324,0.8281818181818181,10438142884.0,-0.003090005422166966,90
2026-07-13,은행,선봉,138930,BNK금융지주,0.001738100626527482,0.012815282475697208,0.7878524945770065,20083589015.0,-0.003201263321763872,70
2026-07-13,은행,선봉,175330,JB금융지주,0.022696622338563975,-0.10318394631316116,0.7272727272727273,16207410352.5,-0.004664084125188008,57
2026-07-13,은행,선봉,279570,케이뱅크,-0.16602295763851935,-0.0964691067896701,0.5718623481781376,22153835888.0,-0.001533400525165634,53
2026-07-13,은행,선봉,323410,카카오뱅크,-0.04493988465926755,-0.10450407832636241,0.6695402298850575,21042029492.5,-0.005994377291896006,30
