run_date,sector,league,code,name,exc1,exc3,prox,a20,shD,score
2026-07-17,반도체와반도체장비,대장(깃발),240810,원익IPS,0.030537214515020422,-0.17423006066620922,0.7492012779552716,318853530715.0,0.0024155907797468977,73
2026-07-17,반도체와반도체장비,대장(깃발),036930,주성엔지니어링,0.014498253476059458,1.6268937665324708,0.6639575971731448,494806061415.0,-0.005798551396684996,63
2026-07-17,반도체와반도체장비,대장(깃발),000660,SK하이닉스,-0.10893022007339784,0.34248218462606356,0.6166722464010713,15500039019800.0,0.04245684252348558,60
2026-07-17,반도체와반도체장비,대장(깃발),402340,SK스퀘어,-0.08019415937424815,0.5662412508092005,0.5536774783005939,2149235450800.0,0.013748172320454263,57
2026-07-17,반도체와반도체장비,대장(깃발),005930,삼성전자,-0.10366191968411378,-0.0926419211036324,0.6809078771695594,10113129298275.0,-0.0298368913753434,47
2026-07-17,반도체와반도체장비,선봉,319660,피에스케이,0.3636093148285,1.070037263079139,0.8902050113895217,128808925215.0,0.0008927791039505567,98
2026-07-17,반도체와반도체장비,선봉,089970,브이엠,0.396708714248164,0.994034659169329,0.8869778869778869,84041254780.0,0.0005510137737413856,95
2026-07-17,반도체와반도체장비,선봉,131290,티에스이,0.2792192255732693,0.7775583148926581,0.9608843537414966,33426752700.0,-3.204781253969861e-06,88
2026-07-17,반도체와반도체장비,선봉,095610,테스,0.30739671864725193,0.9911070025991764,0.8215644820295983,109026334095.0,0.0005095514858197694,88
2026-07-17,반도체와반도체장비,선봉,031980,피에스케이홀딩스,0.33968366017462404,0.0002690285869782483,0.8289017341040462,37103267935.0,-0.00013497891116408364,82
2026-07-17,반도체와반도체장비,선봉,281820,케이씨텍,0.2608440256078577,0.5601317002474027,0.8076923076923077,32687770550.0,0.0003040628511707437,82
2026-07-17,반도체와반도체장비,선봉,420770,기가비스,0.31747912832260594,0.5162058600957238,0.7902912621359224,27029194000.0,3.3545903285397494e-05,81
2026-07-17,반도체와반도체장비,선봉,084370,유진테크,-0.0012145859403779602,-0.17160323737977595,0.6341252699784017,47341435665.0,-0.00015841364395632212,67
2026-07-17,반도체와반도체장비,선봉,064760,티씨케이,-0.07718130809711912,-0.5068980621678987,0.6169296987087518,20001247775.0,-0.00021629225836765928,55
2026-07-17,반도체와반도체장비,선봉,166090,하나머티리얼즈,-0.08125932228151636,-0.5245675727202113,0.621160409556314,11122731750.0,-0.0002502607533874757,53
2026-07-17,반도체와반도체장비,선봉,089030,테크윙,-0.047322124213883515,-0.41975967170002454,0.6648648648648648,92997333510.0,-0.0014676453007359336,51
2026-07-17,반도체와반도체장비,선봉,067310,하나마이크론,-0.1344644504866445,-0.24417541585746622,0.6111111111111112,105268323665.0,-0.0011447298852438428,44
2026-07-17,반도체와반도체장비,선봉,357780,솔브레인,-0.12337643939863344,-0.6301403281381679,0.55,34063641600.0,-0.0001558051092102092,43
2026-07-17,반도체와반도체장비,선봉,195870,해성디에스,-0.14008526645228805,-0.33450175618380645,0.5235023041474655,14417709150.0,-0.00045298722034226295,35
2026-07-17,반도체와반도체장비,선봉,183300,코미코,-0.16700144887958304,-0.26207101580214437,0.5165229885057471,19237140335.0,-0.0003898663394922828,35
2026-07-17,반도체와반도체장비,선봉,039030,이오테크닉스,-0.16242730128414098,-0.6130746889623466,0.5521669341894061,81433797900.0,-0.00042675880013960926,34
2026-07-17,반도체와반도체장비,선봉,042700,한미반도체,-0.08059422056007662,-0.47363550975417973,0.5692488262910798,302130284765.0,-0.006564908408697936,33
2026-07-17,반도체와반도체장비,선봉,095340,ISC,-0.09485716511664735,-0.6772845339441627,0.49572649572649574,62331702255.0,-0.0003646661711937055,33
2026-07-17,반도체와반도체장비,선봉,058470,리노공업,-0.07612908644906294,-0.679659286825208,0.5604651162790698,93651785085.0,-0.00203410806808764,33
2026-07-17,반도체와반도체장비,선봉,007660,이수페타시스,-0.09765717174388192,-0.5885529258976268,0.559610705596107,129187181805.0,-0.0029688069236309123,28
2026-07-17,반도체와반도체장비,선봉,440110,파두,-0.17544171221862329,-0.08807212947248971,0.5440494590417311,77344235920.0,-0.0023865878298442323,28
2026-07-17,반도체와반도체장비,선봉,000990,DB하이텍,-0.1481100057725784,-0.19410647411324006,0.4754880694143167,105700975740.0,-0.0014836236232433193,27
2026-07-17,반도체와반도체장비,선봉,131970,두산테스나,-0.24722728410837383,-0.4389606919310857,0.441340782122905,33204555080.0,-0.001020895110071095,21
2026-07-17,반도체와반도체장비,선봉,403870,HPSP,-0.16284106325816175,-0.33102574801846657,0.46195652173913043,247054633060.0,-0.0036515768315638422,17
2026-07-17,은행,대장(깃발),105560,KB금융,0.09636381510114941,0.15562500130530435,0.9311053984575836,281843692175.0,0.044636790787511704,87
2026-07-17,은행,대장(깃발),086790,하나금융지주,0.0709598757305254,0.1264332541758403,0.96,117671427090.0,-0.0002787310187474801,80
2026-07-17,은행,대장(깃발),055550,신한지주,0.03865226344635062,0.09164314685469202,0.9523389232127096,154183592605.0,0.0026407749488596144,73
2026-07-17,은행,대장(깃발),316140,우리금융지주,-0.0281222069752455,-0.1060170769499875,0.7590361445783133,68577357640.0,-0.0113875504379925,30
2026-07-17,은행,대장(깃발),024110,기업은행,-0.04576639294926068,-0.04173136266427322,0.7309644670050761,25363683662.5,-0.008454907252879278,30
2026-07-17,은행,선봉,139130,iM금융지주,0.02520438886042229,0.0005438853244793766,0.8368181818181818,10466922719.5,-0.0028249313066676957,97
2026-07-17,은행,선봉,138930,BNK금융지주,0.0009012461386408207,-0.022647978237541146,0.7952277657266811,19229645019.5,-0.0043733367319102705,77
2026-07-17,은행,선봉,323410,카카오뱅크,-0.0353886213449909,-0.09512598784107659,0.6609195402298851,22504042090.0,-0.0045656750897166976,47
2026-07-17,은행,선봉,175330,JB금융지주,-0.0023998904258140333,-0.11059224034868029,0.7116883116883117,15926269932.5,-0.005059440005271525,47
2026-07-17,은행,선봉,279570,케이뱅크,-0.12040447758177744,0.0018693583812427143,0.6467611336032388,16425629173.5,-0.010332993893185823,33
2026-07-17,전자장비와기기,대장(깃발),222800,심텍,0.13125011047010904,0.3693144413839831,0.6540803897685749,105874510675.0,0.0036700819876969437,80
2026-07-17,전자장비와기기,대장(깃발),353200,대덕전자,0.09665315387804718,0.3087269730198448,0.696969696969697,154397379615.0,0.0025554586215176256,73
