run_date,sector,league,code,name,exc1,exc3,prox,a20,shD,score
2026-09-19,건설,대장(깃발),375500,DL이앤씨,0.12544486531149568,0.0834754042354714,0.8142589118198874,36233026015.0,0.010200119697670498,77
2026-09-19,건설,대장(깃발),006360,GS건설,-0.048712438059290694,0.3100451312295006,0.8294314381270903,70769790847.5,-0.05515535831209328,60
2026-09-19,건설,대장(깃발),047040,대우건설,0.04458431622227367,-0.19602598874391242,0.47137546468401487,169931744986.0,0.0763279134634755,57
2026-09-19,건설,대장(깃발),000720,현대건설,0.010034427128995396,-0.11441296157347969,0.6330645161290323,105212800570.0,0.03702777083203396,57
2026-09-19,건설,대장(깃발),028050,삼성E&A,-0.009369057451543691,-0.020170115459346882,0.774145616641902,84017586465.0,-0.053707154099944365,50
2026-09-19,전기장비,대장(깃발),000500,가온전선,0.7939280505742361,0.8317963914414029,0.9125432182735362,84680181315.0,0.059697146154031225,100
2026-09-19,전기장비,대장(깃발),062040,산일전기,0.0186848025018114,0.010822839309500148,0.6187683284457478,60374333270.0,0.023998045055358797,73
2026-09-19,전기장비,대장(깃발),010120,LS ELECTRIC,-0.11208380765309409,-0.08012388539518642,0.6223880597014926,98755087000.0,-0.055037657901649134,53
2026-09-19,전기장비,대장(깃발),298040,효성중공업,-0.14792001211391945,-0.13598625137428386,0.6090257275411219,110732335500.0,-0.008602600218167389,47
2026-09-19,전기장비,대장(깃발),267260,HD현대일렉트릭,-0.18423972354185011,-0.21074615887460266,0.5083916083916084,92043821800.0,-0.012194041800056482,27
2026-09-19,전기장비,선봉,103590,일진전기,-0.07448484035533151,0.014145909111575011,0.513184584178499,19334796415.0,0.0003813972261658208,88
2026-09-19,전기장비,선봉,001440,대한전선,-0.0423684382389293,-0.05769221002233457,0.41699604743083,52824693472.5,-0.0009852622418894397,71
2026-09-19,전기장비,선봉,006260,LS,-0.12527773167453857,-0.09489928797546696,0.5364238410596026,35878891450.0,-0.010805268954488509,58
2026-09-19,전기장비,선봉,178320,서진시스템,-0.281193235053417,-0.38069874597004694,0.4087635054021609,34121970757.5,-0.002795197311250955,33
2026-09-19,전기제품,대장(깃발),001820,삼화콘덴서,0.38474644887930803,-0.0006319141817464902,0.7311991869918699,124765418660.0,0.028965617949981648,77
2026-09-19,전기제품,대장(깃발),006400,삼성SDI,-0.004553711937246255,0.13687760700124404,0.7496542185338866,245030870850.0,-0.007290208809686394,73
2026-09-19,전기제품,대장(깃발),066970,엘앤에프,-0.06649064887418317,0.019554529647062474,0.4911111111111111,84969307945.0,0.03411702599114895,63
2026-09-19,전기제품,대장(깃발),373220,LG에너지솔루션,-0.07427566853071128,0.05894132708721375,0.6897533206831119,113771040050.0,-0.025676369804386756,43
2026-09-19,전기제품,대장(깃발),043260,성호전자,0.27118594524571,-0.14769372711137443,0.4429530201342282,67704379572.0,0.008958321290965798,43
2026-09-19,전기제품,선봉,361610,SK아이이테크놀로지,0.0023941700106356184,0.013763188234651363,0.452991452991453,16705254999.5,0.011323848655167341,88
2026-09-19,전기제품,선봉,058610,에스피지,-0.1312248705232984,0.29157956923745276,0.5980687990343995,38770570590.0,-0.026222132175129795,71
2026-09-19,전기제품,선봉,082920,비츠로셀,-0.22978478242379113,-0.16424025397900224,0.43436578171091444,13008713342.5,-0.0011802447483995303,54
2026-09-19,전기제품,선봉,247540,에코프로비엠,-0.1519968818464233,-0.20815032593550123,0.4114776070994541,43447067489.35,-0.022995858349661266,38
