run_date,code,name,wics,metric,period,value
2026-07-17,005930,삼성전자,반도체와반도체장비,target_price,,513958.0
2026-07-17,005930,삼성전자,반도체와반도체장비,rev_e,2026/12,7324732.0
2026-07-17,005930,삼성전자,반도체와반도체장비,op_e,2026/12,3832404.0
2026-07-17,000660,SK하이닉스,반도체와반도체장비,target_price,,3547917.0
2026-07-17,000660,SK하이닉스,반도체와반도체장비,rev_e,2026/12,3543680.0
2026-07-17,000660,SK하이닉스,반도체와반도체장비,op_e,2026/12,2728836.0
2026-07-17,402340,SK스퀘어,반도체와반도체장비,target_price,,1900000.0
2026-07-17,402340,SK스퀘어,반도체와반도체장비,rev_e,2026/12,73622.0
2026-07-17,402340,SK스퀘어,반도체와반도체장비,op_e,2026/12,434130.0
2026-07-17,009150,삼성전기,전자장비와기기,target_price,,2503333.0
2026-07-17,009150,삼성전기,전자장비와기기,rev_e,2026/12,135515.0
2026-07-17,009150,삼성전기,전자장비와기기,op_e,2026/12,16599.0
2026-07-17,005380,현대차,자동차,target_price,,789200.0
2026-07-17,005380,현대차,자동차,rev_e,2026/12,1934171.0
2026-07-17,005380,현대차,자동차,op_e,2026/12,117500.0
2026-07-17,373220,LG에너지솔루션,전기제품,target_price,,549591.0
2026-07-17,373220,LG에너지솔루션,전기제품,rev_e,2026/12,306192.0
2026-07-17,373220,LG에너지솔루션,전기제품,op_e,2026/12,11337.0
2026-07-17,032830,삼성생명,생명보험,target_price,,408607.0
2026-07-17,032830,삼성생명,생명보험,op_e,2026/12,33448.0
2026-07-17,207940,삼성바이오로직스,제약,target_price,,2057368.0
2026-07-17,207940,삼성바이오로직스,제약,rev_e,2026/12,54270.0
2026-07-17,207940,삼성바이오로직스,제약,op_e,2026/12,24946.0
2026-07-17,105560,KB금융,은행,target_price,,220842.0
2026-07-17,105560,KB금융,은행,op_e,2026/12,93655.0
2026-07-17,000270,기아,자동차,target_price,,232174.0
2026-07-17,000270,기아,자동차,rev_e,2026/12,1243613.0
2026-07-17,000270,기아,자동차,op_e,2026/12,102889.0
2026-07-17,028260,삼성물산,복합기업,target_price,,585385.0
2026-07-17,028260,삼성물산,복합기업,rev_e,2026/12,441678.0
2026-07-17,028260,삼성물산,복합기업,op_e,2026/12,36331.0
2026-07-17,055550,신한지주,은행,target_price,,134263.0
2026-07-17,055550,신한지주,은행,op_e,2026/12,77227.0
2026-07-17,329180,HD현대중공업,조선,target_price,,911524.0
