run_date,code,name,wics,metric,period,value
2026-09-14,005930,삼성전자,반도체와반도체장비,target_price,,488409.0
2026-09-14,005930,삼성전자,반도체와반도체장비,rev_e,2026/12,7396375.0
2026-09-14,005930,삼성전자,반도체와반도체장비,op_e,2026/12,3912503.0
2026-09-14,000660,SK하이닉스,반도체와반도체장비,target_price,,3305652.0
2026-09-14,000660,SK하이닉스,반도체와반도체장비,rev_e,2026/12,3442818.0
2026-09-14,000660,SK하이닉스,반도체와반도체장비,op_e,2026/12,2652552.0
2026-09-14,402340,SK스퀘어,반도체와반도체장비,target_price,,1938333.0
2026-09-14,402340,SK스퀘어,반도체와반도체장비,rev_e,2026/12,180990.0
2026-09-14,402340,SK스퀘어,반도체와반도체장비,op_e,2026/12,482125.0
2026-09-14,009150,삼성전기,전자장비와기기,target_price,,2350500.0
2026-09-14,009150,삼성전기,전자장비와기기,rev_e,2026/12,143412.0
2026-09-14,009150,삼성전기,전자장비와기기,op_e,2026/12,19468.0
2026-09-14,373220,LG에너지솔루션,전기제품,target_price,,519667.0
2026-09-14,373220,LG에너지솔루션,전기제품,rev_e,2026/12,324094.0
2026-09-14,373220,LG에너지솔루션,전기제품,op_e,2026/12,8299.0
2026-09-14,005380,현대차,자동차,target_price,,701600.0
2026-09-14,005380,현대차,자동차,rev_e,2026/12,1939054.0
2026-09-14,005380,현대차,자동차,op_e,2026/12,114487.0
2026-09-14,207940,삼성바이오로직스,제약,target_price,,1997143.0
2026-09-14,207940,삼성바이오로직스,제약,rev_e,2026/12,54951.0
2026-09-14,207940,삼성바이오로직스,제약,op_e,2026/12,24162.0
2026-09-14,105560,KB금융,은행,target_price,,225444.0
2026-09-14,105560,KB금융,은행,op_e,2026/12,94214.0
2026-09-14,032830,삼성생명,생명보험,target_price,,402538.0
2026-09-14,032830,삼성생명,생명보험,op_e,2026/12,34544.0
2026-09-14,028260,삼성물산,복합기업,target_price,,500714.0
2026-09-14,028260,삼성물산,복합기업,rev_e,2026/12,455707.0
2026-09-14,028260,삼성물산,복합기업,op_e,2026/12,38109.0
