run_date,code,name,wics,metric,period,value
2026-07-25,005930,삼성전자,반도체와반도체장비,target_price,,513958.0
2026-07-25,005930,삼성전자,반도체와반도체장비,rev_e,2026/12,7324741.0
2026-07-25,005930,삼성전자,반도체와반도체장비,op_e,2026/12,3832416.0
2026-07-25,000660,SK하이닉스,반도체와반도체장비,target_price,,3547917.0
2026-07-25,000660,SK하이닉스,반도체와반도체장비,rev_e,2026/12,3530572.0
2026-07-25,000660,SK하이닉스,반도체와반도체장비,op_e,2026/12,2715863.0
2026-07-25,402340,SK스퀘어,반도체와반도체장비,target_price,,1900000.0
2026-07-25,402340,SK스퀘어,반도체와반도체장비,rev_e,2026/12,73622.0
2026-07-25,402340,SK스퀘어,반도체와반도체장비,op_e,2026/12,434130.0
2026-07-25,009150,삼성전기,전자장비와기기,target_price,,2503333.0
2026-07-25,009150,삼성전기,전자장비와기기,rev_e,2026/12,135650.0
2026-07-25,009150,삼성전기,전자장비와기기,op_e,2026/12,16676.0
2026-07-25,005380,현대차,자동차,target_price,,766400.0
2026-07-25,005380,현대차,자동차,rev_e,2026/12,1943437.0
2026-07-25,005380,현대차,자동차,op_e,2026/12,115944.0
2026-07-25,373220,LG에너지솔루션,전기제품,target_price,,549591.0
2026-07-25,373220,LG에너지솔루션,전기제품,rev_e,2026/12,306192.0
2026-07-25,373220,LG에너지솔루션,전기제품,op_e,2026/12,11337.0
2026-07-25,207940,삼성바이오로직스,제약,target_price,,1986667.0
2026-07-25,207940,삼성바이오로직스,제약,rev_e,2026/12,54919.0
2026-07-25,207940,삼성바이오로직스,제약,op_e,2026/12,24197.0
2026-07-25,032830,삼성생명,생명보험,target_price,,408607.0
2026-07-25,032830,삼성생명,생명보험,op_e,2026/12,33448.0
2026-07-25,105560,KB금융,은행,target_price,,220842.0
2026-07-25,105560,KB금융,은행,op_e,2026/12,94005.0
2026-07-25,028260,삼성물산,복합기업,target_price,,578571.0
2026-07-25,028260,삼성물산,복합기업,rev_e,2026/12,441374.0
2026-07-25,028260,삼성물산,복합기업,op_e,2026/12,36427.0
2026-07-25,329180,HD현대중공업,조선,target_price,,911524.0
