run_date,code,name,wics,metric,period,value
2026-09-26,005930,삼성전자,반도체와반도체장비,target_price,,493864.0
2026-09-26,005930,삼성전자,반도체와반도체장비,rev_e,2026/12,7370706.0
2026-09-26,005930,삼성전자,반도체와반도체장비,op_e,2026/12,3876962.0
2026-09-26,000660,SK하이닉스,반도체와반도체장비,target_price,,3296818.0
2026-09-26,000660,SK하이닉스,반도체와반도체장비,rev_e,2026/12,3439524.0
2026-09-26,000660,SK하이닉스,반도체와반도체장비,op_e,2026/12,2651148.0
2026-09-26,402340,SK스퀘어,반도체와반도체장비,target_price,,1956000.0
2026-09-26,402340,SK스퀘어,반도체와반도체장비,rev_e,2026/12,130986.0
2026-09-26,402340,SK스퀘어,반도체와반도체장비,op_e,2026/12,496238.0
2026-09-26,009150,삼성전기,전자장비와기기,target_price,,2360500.0
2026-09-26,009150,삼성전기,전자장비와기기,rev_e,2026/12,143419.0
2026-09-26,009150,삼성전기,전자장비와기기,op_e,2026/12,19607.0
2026-09-26,373220,LG에너지솔루션,전기제품,target_price,,519667.0
2026-09-26,373220,LG에너지솔루션,전기제품,rev_e,2026/12,322905.0
2026-09-26,373220,LG에너지솔루션,전기제품,op_e,2026/12,8494.0
2026-09-26,005380,현대차,자동차,target_price,,694000.0
2026-09-26,005380,현대차,자동차,rev_e,2026/12,1935859.0
2026-09-26,005380,현대차,자동차,op_e,2026/12,113600.0
2026-09-26,207940,삼성바이오로직스,제약,target_price,,1997143.0
2026-09-26,207940,삼성바이오로직스,제약,rev_e,2026/12,54951.0
2026-09-26,207940,삼성바이오로직스,제약,op_e,2026/12,24162.0
2026-09-26,105560,KB금융,은행,target_price,,226278.0
2026-09-26,105560,KB금융,은행,op_e,2026/12,94483.0
2026-09-26,028260,삼성물산,복합기업,target_price,,492857.0
2026-09-26,028260,삼성물산,복합기업,rev_e,2026/12,455818.0
2026-09-26,028260,삼성물산,복합기업,op_e,2026/12,37961.0
2026-09-26,032830,삼성생명,생명보험,target_price,,402538.0
2026-09-26,032830,삼성생명,생명보험,op_e,2026/12,34544.0
2026-09-26,012450,한화에어로스페이스,우주항공과국방,target_price,,1650526.0
2026-09-26,012450,한화에어로스페이스,우주항공과국방,rev_e,2026/12,324104.0
2026-09-26,012450,한화에어로스페이스,우주항공과국방,op_e,2026/12,46454.0
2026-09-26,034020,두산에너빌리티,기계,target_price,,130333.0
2026-09-26,034020,두산에너빌리티,기계,rev_e,2026/12,183496.0
2026-09-26,034020,두산에너빌리티,기계,op_e,2026/12,11308.0
2026-09-26,055550,신한지주,은행,target_price,,137556.0
2026-09-26,055550,신한지주,은행,op_e,2026/12,80830.0
2026-09-26,329180,HD현대중공업,조선,target_price,,866737.0
2026-09-26,329180,HD현대중공업,조선,rev_e,2026/12,247518.0
2026-09-26,329180,HD현대중공업,조선,op_e,2026/12,40537.0
2026-09-26,000270,기아,자동차,target_price,,213600.0
2026-09-26,000270,기아,자동차,rev_e,2026/12,1255485.0
2026-09-26,000270,기아,자동차,op_e,2026/12,101666.0
2026-09-26,034730,SK,석유와가스,target_price,,836182.0
2026-09-26,034730,SK,석유와가스,rev_e,2026/12,1479547.0
2026-09-26,034730,SK,석유와가스,op_e,2026/12,119051.0
2026-09-26,006400,삼성SDI,전기제품,target_price,,720632.0
2026-09-26,006400,삼성SDI,전기제품,rev_e,2026/12,159070.0
2026-09-26,006400,삼성SDI,전기제품,op_e,2026/12,4048.0
2026-09-26,068270,셀트리온,제약,target_price,,276200.0
2026-09-26,068270,셀트리온,제약,rev_e,2026/12,55396.0
2026-09-26,068270,셀트리온,제약,op_e,2026/12,18570.0
2026-09-26,086790,하나금융지주,은행,target_price,,166053.0
2026-09-26,086790,하나금융지주,은행,op_e,2026/12,59870.0
2026-09-26,066570,LG전자,전자제품,target_price,,233235.0
2026-09-26,066570,LG전자,전자제품,rev_e,2026/12,966485.0
2026-09-26,066570,LG전자,전자제품,op_e,2026/12,46395.0
2026-09-26,012330,현대모비스,자동차부품,target_price,,723200.0
2026-09-26,012330,현대모비스,자동차부품,rev_e,2026/12,649160.0
2026-09-26,012330,현대모비스,자동차부품,op_e,2026/12,37773.0
2026-09-26,010120,LS ELECTRIC,전기장비,target_price,,297500.0
2026-09-26,010120,LS ELECTRIC,전기장비,rev_e,2026/12,65415.0
2026-09-26,010120,LS ELECTRIC,전기장비,op_e,2026/12,7200.0
2026-09-26,035420,NAVER,양방향미디어와서비스,target_price,,325783.0
2026-09-26,035420,NAVER,양방향미디어와서비스,rev_e,2026/12,137961.0
2026-09-26,035420,NAVER,양방향미디어와서비스,op_e,2026/12,21960.0
2026-09-26,000810,삼성화재,손해보험,target_price,,778125.0
2026-09-26,000810,삼성화재,손해보험,op_e,2026/12,32317.0
2026-09-26,298040,효성중공업,전기장비,target_price,,4250667.0
2026-09-26,298040,효성중공업,전기장비,rev_e,2026/12,72079.0
2026-09-26,298040,효성중공업,전기장비,op_e,2026/12,11297.0
2026-09-26,316140,우리금융지주,은행,target_price,,43778.0
2026-09-26,316140,우리금융지주,은행,op_e,2026/12,43793.0
2026-09-26,267260,HD현대일렉트릭,전기장비,target_price,,1181000.0
2026-09-26,267260,HD현대일렉트릭,전기장비,rev_e,2026/12,46914.0
2026-09-26,267260,HD현대일렉트릭,전기장비,op_e,2026/12,12327.0
2026-09-26,096770,SK이노베이션,석유와가스,target_price,,176692.0
2026-09-26,096770,SK이노베이션,석유와가스,rev_e,2026/12,1047559.0
2026-09-26,096770,SK이노베이션,석유와가스,op_e,2026/12,92984.0
2026-09-26,005490,POSCO홀딩스,철강,target_price,,507053.0
2026-09-26,005490,POSCO홀딩스,철강,rev_e,2026/12,736454.0
2026-09-26,005490,POSCO홀딩스,철강,op_e,2026/12,30929.0
2026-09-26,000150,두산,복합기업,target_price,,2164615.0
2026-09-26,000150,두산,복합기업,rev_e,2026/12,218530.0
2026-09-26,000150,두산,복합기업,op_e,2026/12,17947.0
2026-09-26,042660,한화오션,조선,target_price,,139095.0
2026-09-26,042660,한화오션,조선,rev_e,2026/12,158327.0
2026-09-26,042660,한화오션,조선,op_e,2026/12,22539.0
2026-09-26,009540,HD한국조선해양,조선,target_price,,563500.0
2026-09-26,009540,HD한국조선해양,조선,rev_e,2026/12,348636.0
2026-09-26,009540,HD한국조선해양,조선,op_e,2026/12,61927.0
2026-09-26,010130,고려아연,비철금속,target_price,,1558833.0
2026-09-26,010130,고려아연,비철금속,rev_e,2026/12,239348.0
2026-09-26,010130,고려아연,비철금속,op_e,2026/12,22605.0
2026-09-26,042700,한미반도체,반도체와반도체장비,target_price,,380000.0
2026-09-26,042700,한미반도체,반도체와반도체장비,rev_e,2026/12,8196.0
2026-09-26,042700,한미반도체,반도체와반도체장비,op_e,2026/12,3822.0
2026-09-26,138040,메리츠금융지주,증권,target_price,,153333.0
2026-09-26,138040,메리츠금융지주,증권,op_e,2026/12,32423.0
2026-09-26,011200,HMM,해운사,target_price,,24818.0
2026-09-26,011200,HMM,해운사,rev_e,2026/12,128262.0
2026-09-26,011200,HMM,해운사,op_e,2026/12,16186.0
2026-09-26,015760,한국전력,전기유틸리티,target_price,,49571.0
2026-09-26,015760,한국전력,전기유틸리티,rev_e,2026/12,976053.0
2026-09-26,015760,한국전력,전기유틸리티,op_e,2026/12,77651.0
2026-09-26,017670,SK텔레콤,무선통신서비스,target_price,,121900.0
2026-09-26,017670,SK텔레콤,무선통신서비스,rev_e,2026/12,176587.0
2026-09-26,017670,SK텔레콤,무선통신서비스,op_e,2026/12,19597.0
2026-09-26,033780,KT&G,담배,target_price,,240714.0
2026-09-26,033780,KT&G,담배,rev_e,2026/12,69883.0
2026-09-26,033780,KT&G,담배,op_e,2026/12,15333.0
2026-09-26,051910,LG화학,화학,target_price,,375417.0
2026-09-26,051910,LG화학,화학,rev_e,2026/12,563389.0
2026-09-26,051910,LG화학,화학,op_e,2026/12,13829.0
2026-09-26,010140,삼성중공업,조선,target_price,,38300.0
2026-09-26,010140,삼성중공업,조선,rev_e,2026/12,127840.0
2026-09-26,010140,삼성중공업,조선,op_e,2026/12,13686.0
2026-09-26,010950,S-Oil,석유와가스,target_price,,178929.0
2026-09-26,010950,S-Oil,석유와가스,rev_e,2026/12,423290.0
2026-09-26,010950,S-Oil,석유와가스,op_e,2026/12,44401.0
2026-09-26,006800,미래에셋증권,증권,target_price,,53059.0
2026-09-26,006800,미래에셋증권,증권,rev_e,2026/12,582145.0
2026-09-26,006800,미래에셋증권,증권,op_e,2026/12,47489.0
2026-09-26,196170,알테오젠,생물공학,target_price,,438000.0
2026-09-26,196170,알테오젠,생물공학,rev_e,2026/12,4924.0
2026-09-26,196170,알테오젠,생물공학,op_e,2026/12,3127.0
2026-09-26,018260,삼성에스디에스,IT서비스,target_price,,277800.0
2026-09-26,018260,삼성에스디에스,IT서비스,rev_e,2026/12,144026.0
