run_date,code,name,wics,metric,period,value
2026-07-11,005490,POSCO홀딩스,철강,op_e,2026/12,31078.0
2026-07-11,009540,HD한국조선해양,조선,target_price,,598571.0
2026-07-11,009540,HD한국조선해양,조선,rev_e,2026/12,338030.0
2026-07-11,009540,HD한국조선해양,조선,op_e,2026/12,56418.0
2026-07-11,006800,미래에셋증권,증권,target_price,,71188.0
2026-07-11,006800,미래에셋증권,증권,rev_e,2026/12,412959.0
2026-07-11,006800,미래에셋증권,증권,op_e,2026/12,41656.0
2026-07-11,015760,한국전력,전기유틸리티,target_price,,56667.0
2026-07-11,015760,한국전력,전기유틸리티,rev_e,2026/12,985021.0
2026-07-11,015760,한국전력,전기유틸리티,op_e,2026/12,97617.0
2026-07-11,316140,우리금융지주,은행,target_price,,43850.0
2026-07-11,316140,우리금융지주,은행,op_e,2026/12,43418.0
2026-07-11,000150,두산,복합기업,target_price,,2305385.0
2026-07-11,000150,두산,복합기업,rev_e,2026/12,216928.0
2026-07-11,000150,두산,복합기업,op_e,2026/12,17064.0
2026-07-11,010130,고려아연,비철금속,target_price,,1791600.0
2026-07-11,010130,고려아연,비철금속,rev_e,2026/12,234635.0
2026-07-11,010130,고려아연,비철금속,op_e,2026/12,23854.0
2026-07-11,042700,한미반도체,반도체와반도체장비,target_price,,380000.0
2026-07-11,042700,한미반도체,반도체와반도체장비,rev_e,2026/12,7850.0
2026-07-11,042700,한미반도체,반도체와반도체장비,op_e,2026/12,3694.0
2026-07-11,010140,삼성중공업,조선,target_price,,40050.0
2026-07-11,010140,삼성중공업,조선,rev_e,2026/12,128170.0
2026-07-11,010140,삼성중공업,조선,op_e,2026/12,14957.0
2026-07-11,064350,현대로템,우주항공과국방,target_price,,310500.0
2026-07-11,064350,현대로템,우주항공과국방,rev_e,2026/12,69403.0
2026-07-11,064350,현대로템,우주항공과국방,op_e,2026/12,11805.0
2026-07-11,138040,메리츠금융지주,증권,target_price,,148000.0
2026-07-11,138040,메리츠금융지주,증권,op_e,2026/12,32058.0
2026-07-11,017670,SK텔레콤,무선통신서비스,target_price,,116667.0
2026-07-11,017670,SK텔레콤,무선통신서비스,rev_e,2026/12,177610.0
2026-07-11,017670,SK텔레콤,무선통신서비스,op_e,2026/12,19165.0
2026-07-11,051910,LG화학,화학,target_price,,449929.0
2026-07-11,051910,LG화학,화학,rev_e,2026/12,542857.0
2026-07-11,051910,LG화학,화학,op_e,2026/12,15532.0
2026-07-11,011200,HMM,해운사,target_price,,22455.0
2026-07-11,011200,HMM,해운사,rev_e,2026/12,116563.0
2026-07-11,011200,HMM,해운사,op_e,2026/12,11608.0
2026-07-11,033780,KT&G,담배,target_price,,227143.0
2026-07-11,033780,KT&G,담배,rev_e,2026/12,69698.0
2026-07-11,033780,KT&G,담배,op_e,2026/12,15108.0
2026-07-11,011070,LG이노텍,전자장비와기기,target_price,,1219190.0
2026-07-11,011070,LG이노텍,전자장비와기기,rev_e,2026/12,245423.0
2026-07-11,011070,LG이노텍,전자장비와기기,op_e,2026/12,11680.0
2026-07-11,096770,SK이노베이션,석유와가스,target_price,,166909.0
2026-07-11,096770,SK이노베이션,석유와가스,rev_e,2026/12,1022217.0
2026-07-11,096770,SK이노베이션,석유와가스,op_e,2026/12,50950.0
2026-07-11,196170,알테오젠,생물공학,target_price,,566667.0
2026-07-11,196170,알테오젠,생물공학,rev_e,2026/12,4674.0
2026-07-11,196170,알테오젠,생물공학,op_e,2026/12,2859.0
2026-07-11,024110,기업은행,은행,target_price,,27714.0
2026-07-11,024110,기업은행,은행,op_e,2026/12,37016.0
2026-07-11,079550,LIG디펜스앤에어로스페이스,우주항공과국방,target_price,,1160000.0
2026-07-11,079550,LIG디펜스앤에어로스페이스,우주항공과국방,rev_e,2026/12,51371.0
2026-07-11,079550,LIG디펜스앤에어로스페이스,우주항공과국방,op_e,2026/12,4501.0
2026-07-11,267250,HD현대,조선,target_price,,382000.0
