run_date,code,name,wics,metric,period,value
2026-08-15,005930,삼성전자,반도체와반도체장비,target_price,,491875.0
2026-08-15,005930,삼성전자,반도체와반도체장비,rev_e,2026/12,7386252.0
2026-08-15,005930,삼성전자,반도체와반도체장비,op_e,2026/12,3909276.0
2026-08-15,000660,SK하이닉스,반도체와반도체장비,target_price,,3317917.0
2026-08-15,000660,SK하이닉스,반도체와반도체장비,rev_e,2026/12,3458341.0
2026-08-15,000660,SK하이닉스,반도체와반도체장비,op_e,2026/12,2666718.0
2026-08-15,402340,SK스퀘어,반도체와반도체장비,target_price,,1900000.0
2026-08-15,402340,SK스퀘어,반도체와반도체장비,rev_e,2026/12,73622.0
2026-08-15,402340,SK스퀘어,반도체와반도체장비,op_e,2026/12,434130.0
2026-08-15,009150,삼성전기,전자장비와기기,target_price,,2350500.0
2026-08-15,009150,삼성전기,전자장비와기기,rev_e,2026/12,143144.0
2026-08-15,009150,삼성전기,전자장비와기기,op_e,2026/12,19264.0
2026-08-15,005380,현대차,자동차,target_price,,722000.0
2026-08-15,005380,현대차,자동차,rev_e,2026/12,1943865.0
2026-08-15,005380,현대차,자동차,op_e,2026/12,115690.0
2026-08-15,373220,LG에너지솔루션,전기제품,target_price,,509526.0
2026-08-15,373220,LG에너지솔루션,전기제품,rev_e,2026/12,322163.0
2026-08-15,373220,LG에너지솔루션,전기제품,op_e,2026/12,8254.0
2026-08-15,207940,삼성바이오로직스,제약,target_price,,2011429.0
2026-08-15,207940,삼성바이오로직스,제약,rev_e,2026/12,54951.0
2026-08-15,207940,삼성바이오로직스,제약,op_e,2026/12,24162.0
2026-08-15,032830,삼성생명,생명보험,target_price,,412962.0
2026-08-15,032830,삼성생명,생명보험,op_e,2026/12,32160.0
2026-08-15,028260,삼성물산,복합기업,target_price,,496667.0
2026-08-15,028260,삼성물산,복합기업,rev_e,2026/12,454409.0
2026-08-15,028260,삼성물산,복합기업,op_e,2026/12,37964.0
2026-08-15,012450,한화에어로스페이스,우주항공과국방,target_price,,1628235.0
2026-08-15,012450,한화에어로스페이스,우주항공과국방,rev_e,2026/12,322717.0
2026-08-15,012450,한화에어로스페이스,우주항공과국방,op_e,2026/12,46273.0
2026-08-15,105560,KB금융,은행,target_price,,224889.0
2026-08-15,105560,KB금융,은행,op_e,2026/12,94214.0
2026-08-15,000270,기아,자동차,target_price,,217800.0
2026-08-15,000270,기아,자동차,rev_e,2026/12,1257609.0
2026-08-15,000270,기아,자동차,op_e,2026/12,102340.0
2026-08-15,329180,HD현대중공업,조선,target_price,,860947.0
2026-08-15,329180,HD현대중공업,조선,rev_e,2026/12,248713.0
2026-08-15,329180,HD현대중공업,조선,op_e,2026/12,40364.0
2026-08-15,034020,두산에너빌리티,기계,target_price,,129375.0
2026-08-15,034020,두산에너빌리티,기계,rev_e,2026/12,183387.0
2026-08-15,034020,두산에너빌리티,기계,op_e,2026/12,11302.0
2026-08-15,055550,신한지주,은행,target_price,,137000.0
2026-08-15,055550,신한지주,은행,op_e,2026/12,80830.0
2026-08-15,012330,현대모비스,자동차부품,target_price,,737200.0
2026-08-15,012330,현대모비스,자동차부품,rev_e,2026/12,650332.0
2026-08-15,012330,현대모비스,자동차부품,op_e,2026/12,37830.0
2026-08-15,068270,셀트리온,제약,target_price,,275338.0
2026-08-15,068270,셀트리온,제약,rev_e,2026/12,55356.0
2026-08-15,068270,셀트리온,제약,op_e,2026/12,18537.0
2026-08-15,034730,SK,석유와가스,target_price,,855667.0
2026-08-15,034730,SK,석유와가스,rev_e,2026/12,1416465.0
2026-08-15,034730,SK,석유와가스,op_e,2026/12,101082.0
2026-08-15,006400,삼성SDI,전기제품,target_price,,694842.0
2026-08-15,006400,삼성SDI,전기제품,rev_e,2026/12,159314.0
2026-08-15,006400,삼성SDI,전기제품,op_e,2026/12,3232.0
2026-08-15,086790,하나금융지주,은행,target_price,,164737.0
2026-08-15,086790,하나금융지주,은행,op_e,2026/12,59861.0
2026-08-15,035420,NAVER,양방향미디어와서비스,target_price,,330565.0
2026-08-15,035420,NAVER,양방향미디어와서비스,rev_e,2026/12,137915.0
2026-08-15,035420,NAVER,양방향미디어와서비스,op_e,2026/12,22171.0
2026-08-15,066570,LG전자,전자제품,target_price,,233235.0
2026-08-15,066570,LG전자,전자제품,rev_e,2026/12,965113.0
2026-08-15,066570,LG전자,전자제품,op_e,2026/12,46194.0
2026-08-15,010120,LS ELECTRIC,전기장비,target_price,,300000.0
2026-08-15,010120,LS ELECTRIC,전기장비,rev_e,2026/12,64979.0
2026-08-15,010120,LS ELECTRIC,전기장비,op_e,2026/12,7165.0
2026-08-15,042660,한화오션,조선,target_price,,141050.0
2026-08-15,042660,한화오션,조선,rev_e,2026/12,158201.0
2026-08-15,042660,한화오션,조선,op_e,2026/12,22530.0
2026-08-15,267260,HD현대일렉트릭,전기장비,target_price,,1193929.0
2026-08-15,267260,HD현대일렉트릭,전기장비,rev_e,2026/12,47017.0
2026-08-15,267260,HD현대일렉트릭,전기장비,op_e,2026/12,12313.0
2026-08-15,298040,효성중공업,전기장비,target_price,,4235385.0
2026-08-15,298040,효성중공업,전기장비,rev_e,2026/12,71926.0
2026-08-15,298040,효성중공업,전기장비,op_e,2026/12,11175.0
2026-08-15,000810,삼성화재,손해보험,target_price,,736667.0
2026-08-15,000810,삼성화재,손해보험,op_e,2026/12,31282.0
2026-08-15,009540,HD한국조선해양,조선,target_price,,555667.0
2026-08-15,009540,HD한국조선해양,조선,rev_e,2026/12,343351.0
2026-08-15,009540,HD한국조선해양,조선,op_e,2026/12,60461.0
2026-08-15,005490,POSCO홀딩스,철강,target_price,,511412.0
2026-08-15,005490,POSCO홀딩스,철강,rev_e,2026/12,735681.0
2026-08-15,005490,POSCO홀딩스,철강,op_e,2026/12,30976.0
2026-08-15,010130,고려아연,비철금속,target_price,,1564600.0
2026-08-15,010130,고려아연,비철금속,rev_e,2026/12,239051.0
2026-08-15,010130,고려아연,비철금속,op_e,2026/12,22470.0
2026-08-15,316140,우리금융지주,은행,target_price,,43778.0
2026-08-15,316140,우리금융지주,은행,op_e,2026/12,43798.0
2026-08-15,042700,한미반도체,반도체와반도체장비,target_price,,380000.0
2026-08-15,042700,한미반도체,반도체와반도체장비,rev_e,2026/12,8196.0
2026-08-15,042700,한미반도체,반도체와반도체장비,op_e,2026/12,3822.0
2026-08-15,096770,SK이노베이션,석유와가스,target_price,,179714.0
2026-08-15,096770,SK이노베이션,석유와가스,rev_e,2026/12,1037677.0
2026-08-15,096770,SK이노베이션,석유와가스,op_e,2026/12,84274.0
2026-08-15,017670,SK텔레콤,무선통신서비스,target_price,,119368.0
2026-08-15,017670,SK텔레콤,무선통신서비스,rev_e,2026/12,176619.0
2026-08-15,017670,SK텔레콤,무선통신서비스,op_e,2026/12,19622.0
2026-08-15,015760,한국전력,전기유틸리티,target_price,,50600.0
2026-08-15,015760,한국전력,전기유틸리티,rev_e,2026/12,979808.0
2026-08-15,015760,한국전력,전기유틸리티,op_e,2026/12,81516.0
2026-08-15,006800,미래에셋증권,증권,target_price,,55625.0
2026-08-15,006800,미래에셋증권,증권,rev_e,2026/12,583885.0
2026-08-15,006800,미래에셋증권,증권,op_e,2026/12,47798.0
2026-08-15,000150,두산,복합기업,target_price,,2115833.0
2026-08-15,000150,두산,복합기업,rev_e,2026/12,218424.0
2026-08-15,000150,두산,복합기업,op_e,2026/12,18125.0
2026-08-15,011200,HMM,해운사,target_price,,23100.0
2026-08-15,011200,HMM,해운사,rev_e,2026/12,126379.0
2026-08-15,011200,HMM,해운사,op_e,2026/12,15671.0
2026-08-15,051910,LG화학,화학,target_price,,383769.0
2026-08-15,051910,LG화학,화학,rev_e,2026/12,562410.0
2026-08-15,051910,LG화학,화학,op_e,2026/12,13021.0
2026-08-15,010140,삼성중공업,조선,target_price,,38750.0
2026-08-15,010140,삼성중공업,조선,rev_e,2026/12,128152.0
2026-08-15,010140,삼성중공업,조선,op_e,2026/12,13875.0
