run_date,code,name,wics,metric,period,value
2026-09-05,005930,삼성전자,반도체와반도체장비,target_price,,487045.0
2026-09-05,005930,삼성전자,반도체와반도체장비,rev_e,2026/12,7395406.0
2026-09-05,005930,삼성전자,반도체와반도체장비,op_e,2026/12,3927531.0
2026-09-05,000660,SK하이닉스,반도체와반도체장비,target_price,,3279565.0
2026-09-05,000660,SK하이닉스,반도체와반도체장비,rev_e,2026/12,3456989.0
2026-09-05,000660,SK하이닉스,반도체와반도체장비,op_e,2026/12,2664365.0
2026-09-05,402340,SK스퀘어,반도체와반도체장비,target_price,,1938333.0
2026-09-05,402340,SK스퀘어,반도체와반도체장비,rev_e,2026/12,180990.0
2026-09-05,402340,SK스퀘어,반도체와반도체장비,op_e,2026/12,482125.0
2026-09-05,009150,삼성전기,전자장비와기기,target_price,,2350500.0
2026-09-05,009150,삼성전기,전자장비와기기,rev_e,2026/12,143412.0
2026-09-05,009150,삼성전기,전자장비와기기,op_e,2026/12,19468.0
2026-09-05,373220,LG에너지솔루션,전기제품,target_price,,515778.0
2026-09-05,373220,LG에너지솔루션,전기제품,rev_e,2026/12,324094.0
2026-09-05,373220,LG에너지솔루션,전기제품,op_e,2026/12,8299.0
2026-09-05,005380,현대차,자동차,target_price,,701600.0
2026-09-05,005380,현대차,자동차,rev_e,2026/12,1939700.0
2026-09-05,005380,현대차,자동차,op_e,2026/12,114691.0
2026-09-05,207940,삼성바이오로직스,제약,target_price,,1997143.0
2026-09-05,207940,삼성바이오로직스,제약,rev_e,2026/12,54951.0
2026-09-05,207940,삼성바이오로직스,제약,op_e,2026/12,24162.0
2026-09-05,105560,KB금융,은행,target_price,,224889.0
2026-09-05,105560,KB금융,은행,op_e,2026/12,94214.0
2026-09-05,028260,삼성물산,복합기업,target_price,,500714.0
2026-09-05,028260,삼성물산,복합기업,rev_e,2026/12,455707.0
2026-09-05,028260,삼성물산,복합기업,op_e,2026/12,38109.0
2026-09-05,032830,삼성생명,생명보험,target_price,,402538.0
2026-09-05,032830,삼성생명,생명보험,op_e,2026/12,34544.0
2026-09-05,012450,한화에어로스페이스,우주항공과국방,target_price,,1658889.0
2026-09-05,012450,한화에어로스페이스,우주항공과국방,rev_e,2026/12,323988.0
2026-09-05,012450,한화에어로스페이스,우주항공과국방,op_e,2026/12,46496.0
2026-09-05,055550,신한지주,은행,target_price,,137000.0
2026-09-05,055550,신한지주,은행,op_e,2026/12,80830.0
2026-09-05,034020,두산에너빌리티,기계,target_price,,129000.0
2026-09-05,034020,두산에너빌리티,기계,rev_e,2026/12,183496.0
2026-09-05,034020,두산에너빌리티,기계,op_e,2026/12,11308.0
2026-09-05,000270,기아,자동차,target_price,,216000.0
2026-09-05,000270,기아,자동차,rev_e,2026/12,1257144.0
2026-09-05,000270,기아,자동차,op_e,2026/12,102394.0
2026-09-05,329180,HD현대중공업,조선,target_price,,871059.0
2026-09-05,329180,HD현대중공업,조선,rev_e,2026/12,247791.0
2026-09-05,329180,HD현대중공업,조선,op_e,2026/12,40521.0
2026-09-05,006400,삼성SDI,전기제품,target_price,,699600.0
2026-09-05,006400,삼성SDI,전기제품,rev_e,2026/12,159606.0
2026-09-05,006400,삼성SDI,전기제품,op_e,2026/12,3662.0
2026-09-05,068270,셀트리온,제약,target_price,,274621.0
2026-09-05,068270,셀트리온,제약,rev_e,2026/12,55304.0
2026-09-05,068270,셀트리온,제약,op_e,2026/12,18550.0
2026-09-05,034730,SK,석유와가스,target_price,,850800.0
2026-09-05,034730,SK,석유와가스,rev_e,2026/12,1481145.0
2026-09-05,034730,SK,석유와가스,op_e,2026/12,119911.0
2026-09-05,012330,현대모비스,자동차부품,target_price,,735200.0
2026-09-05,012330,현대모비스,자동차부품,rev_e,2026/12,650053.0
2026-09-05,012330,현대모비스,자동차부품,op_e,2026/12,37881.0
2026-09-05,086790,하나금융지주,은행,target_price,,165263.0
2026-09-05,086790,하나금융지주,은행,op_e,2026/12,59870.0
2026-09-05,066570,LG전자,전자제품,target_price,,233235.0
2026-09-05,066570,LG전자,전자제품,rev_e,2026/12,966485.0
2026-09-05,066570,LG전자,전자제품,op_e,2026/12,46395.0
2026-09-05,035420,NAVER,양방향미디어와서비스,target_price,,325783.0
2026-09-05,035420,NAVER,양방향미디어와서비스,rev_e,2026/12,137894.0
2026-09-05,035420,NAVER,양방향미디어와서비스,op_e,2026/12,22059.0
2026-09-05,000810,삼성화재,손해보험,target_price,,778125.0
2026-09-05,000810,삼성화재,손해보험,op_e,2026/12,31986.0
2026-09-05,010120,LS ELECTRIC,전기장비,target_price,,297500.0
2026-09-05,010120,LS ELECTRIC,전기장비,rev_e,2026/12,65171.0
2026-09-05,010120,LS ELECTRIC,전기장비,op_e,2026/12,7140.0
2026-09-05,005490,POSCO홀딩스,철강,target_price,,510222.0
2026-09-05,005490,POSCO홀딩스,철강,rev_e,2026/12,736143.0
2026-09-05,005490,POSCO홀딩스,철강,op_e,2026/12,30943.0
2026-09-05,042660,한화오션,조선,target_price,,141050.0
2026-09-05,042660,한화오션,조선,rev_e,2026/12,158201.0
2026-09-05,042660,한화오션,조선,op_e,2026/12,22530.0
2026-09-05,267260,HD현대일렉트릭,전기장비,target_price,,1181000.0
2026-09-05,267260,HD현대일렉트릭,전기장비,rev_e,2026/12,46914.0
2026-09-05,267260,HD현대일렉트릭,전기장비,op_e,2026/12,12324.0
2026-09-05,010130,고려아연,비철금속,target_price,,1558833.0
2026-09-05,010130,고려아연,비철금속,rev_e,2026/12,239348.0
2026-09-05,010130,고려아연,비철금속,op_e,2026/12,22605.0
2026-09-05,298040,효성중공업,전기장비,target_price,,4254286.0
2026-09-05,298040,효성중공업,전기장비,rev_e,2026/12,71938.0
2026-09-05,298040,효성중공업,전기장비,op_e,2026/12,11259.0
2026-09-05,009540,HD한국조선해양,조선,target_price,,563231.0
2026-09-05,009540,HD한국조선해양,조선,rev_e,2026/12,344955.0
2026-09-05,009540,HD한국조선해양,조선,op_e,2026/12,61594.0
2026-09-05,316140,우리금융지주,은행,target_price,,43778.0
2026-09-05,316140,우리금융지주,은행,op_e,2026/12,43793.0
2026-09-05,096770,SK이노베이션,석유와가스,target_price,,174750.0
2026-09-05,096770,SK이노베이션,석유와가스,rev_e,2026/12,1041172.0
2026-09-05,096770,SK이노베이션,석유와가스,op_e,2026/12,87325.0
2026-09-05,138040,메리츠금융지주,증권,target_price,,153333.0
